학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000007376,관호초등학교,초등학교,1973-03-02,공립,본교,운영,경상북도 칠곡군 약목면 무림리 730,경상북도 칠곡군 약목면 무림3길 16-59 (약목면. 관호초등학교),8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2013-11-29,2022-10-06,36.02053733,128.3802466,2023-03-22
B000006271,동상초등학교,초등학교,1933-04-01,공립,본교,운영,전라북도 완주군 동상면 신월리 286,전라북도 완주군 동상면 대아저수로 1525 (동상면. 동상초등학교),8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2022-10-06,35.95777997,127.2937521,2023-03-22
B000003912,안산창촌초등학교,초등학교,2007-03-01,공립,본교,운영,경기도 안산시 상록구 건건동 619,경기도 안산시 상록구 건건5길 7 (건건동. 안산창촌초등학교),7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2022-10-06,37.30743877,126.9047029,2023-03-22
B000003480,대전용산초등학교,초등학교,2007-09-01,공립,본교,운영,대전광역시 유성구 용산동 662,대전광역시 유성구 배울2로 101 (용산동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2022-10-06,36.42015397,127.3950755,2023-03-22
B000002724,월내초등학교,초등학교,1936-04-28,공립,본교,운영,부산광역시 기장군 장안읍 길천리 191-1,부산광역시 기장군 장안읍 길천2길 25 (장안읍. 월내초등학교),7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2022-10-06,35.32806314,129.2824798,2023-03-22
B000025963,광주푸른초등학교,초등학교,2020-03-01,공립,본교,운영,경기도 광주시 쌍령동 504,경기도 광주시 경충대로1461번길 31 (쌍령동),7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2022-10-06,37.39924577,127.2711876,2023-03-22
B000025751,인천경연초등학교,초등학교,2020-03-01,공립,본교,운영,인천광역시 서구 청라동 84-2,인천광역시 서구 차오름로 64 . 인천경연초중학교 (청라동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2022-10-06,37.5384535,126.6262122,2023-03-22
B000003338,어등초등학교,초등학교,1993-09-01,공립,본교,운영,광주광역시 광산구 우산동 1572-3,광주광역시 광산구 월곡산정로 50 . 어등초등학교 (우산동),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2022-10-06,35.16552112,126.8077838,2023-03-22
B000002331,서울삼성초등학교,초등학교,1972-10-23,공립,본교,운영,서울특별시 관악구 신림동 233-1,서울특별시 관악구 대학7길 52 (신림동),7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2022-10-06,37.46852204,126.9404929,2023-03-22
B000008007,장전초등학교,초등학교,1946-08-21,공립,본교,운영,제주특별자치도 제주시 애월읍 장전리 435,제주특별자치도 제주시 애월읍 장전로 122 . 장전초등학교 (애월읍),9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2022-10-06,33.44939437,126.3907374,2023-03-22
B000004095,시흥신일초등학교,초등학교,1989-09-01,공립,본교,운영,경기도 시흥시 신천동 885-1,경기도 시흥시 신천로7번길 12 . 시흥신일초등학교 (신천동),7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2022-10-06,37.43309074,126.7915179,2023-03-22
B000003426,대전갑천초등학교,초등학교,1993-09-01,공립,본교,운영,대전광역시 서구 월평동 308,대전광역시 서구 월평동로 61 (월평동. 대전갑천초등학교),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2022-10-06,36.36083455,127.3676845,2023-03-22
B000006151,정일초등학교,초등학교,1944-04-20,공립,본교,운영,전라북도 정읍시 용계동 332,전라북도 정읍시 정문들목길 26-19 . 정일초등학교 (용계동),8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2013-11-29,2022-10-06,35.58979214,126.8199201,2023-03-22
B000006262,이성초등학교,초등학교,1946-11-15,공립,본교,운영,전라북도 완주군 이서면 이성리 426-1,전라북도 완주군 이서면 대문안1길 23 (이서면. 이성초등학교),8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2022-10-06,35.79757103,127.0450394,2023-03-22
B000006145,동신초등학교,초등학교,1970-03-20,공립,본교,운영,전라북도 정읍시 상동 280,전라북도 정읍시 상동중앙로 15 . 동신초등학교 (상동.동신초등학교),8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2013-11-29,2022-10-06,35.55902388,126.8651741,2023-03-22
B000005634,미산초등학교,초등학교,2006-03-01,공립,본교,운영,충청남도 보령시 미산면 도화담리 94,충청남도 보령시 미산면 판미로 1462-7 . 미산초등학교 (미산면.미산초),8140000,충청남도교육청,8171000,충청남도보령교육지원청,2013-11-29,2022-10-06,36.28886989,126.6770858,2023-03-22
B000004326,걸포초등학교,초등학교,2011-03-01,공립,본교,운영,경기도 김포시 걸포동 1565,경기도 김포시 걸포로 22 (걸포동. 걸포초등학교),7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2022-10-06,37.63359202,126.7075547,2023-03-22
B000001838,서울휘경초등학교,초등학교,1959-10-10,공립,본교,운영,서울특별시 동대문구 휘경동 302-2,서울특별시 동대문구 망우로6길 48 (휘경동. 서울휘경초등학교),7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2022-10-06,37.58573583,127.0582142,2023-03-22
B000006255,구이초등학교,초등학교,1928-06-15,공립,본교,운영,전라북도 완주군 구이면 항가리 86-1,전라북도 완주군 구이면 구이로 1357 (구이면. 구이초등학교),8320000,전라북도교육청,8391000,전라북도완주교육지원청,2013-11-29,2022-10-06,35.7209104,127.1186562,2023-03-22
B000024686,청목초등학교,초등학교,2015-06-30,공립,본교,운영,경기도 화성시 청계동 539,경기도 화성시 동탄순환대로21길 10 (청계동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2022-10-06,37.19577115,127.1174309,2023-03-22
B000005996,전주만수초등학교,초등학교,2006-03-01,공립,본교,운영,전라북도 전주시 덕진구 호성동1가 829-1,전라북도 전주시 덕진구 호성로 130 . 전주만수초등학교 (호성동1가),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2022-10-06,35.86262198,127.1477468,2023-03-22
B000022600,내동초등학교,초등학교,2013-03-01,공립,본교,운영,경기도 의왕시 내손동 848-1,경기도 의왕시 내손로 101 . 내동초등학교 (내손동),7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2022-10-06,37.3895944,126.9797574,2023-03-22
B000003343,산월초등학교,초등학교,1998-03-01,공립,본교,운영,광주광역시 광산구 월계동 847-1,광주광역시 광산구 산월로9번길 36 (월계동),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2022-10-06,35.2109359,126.839053,2023-03-22
B000025891,서울언남초등학교,초등학교,1934-04-16,공립,본교,운영,서울특별시 서초구 내곡동 121,서울특별시 서초구 헌릉로8길 42 (내곡동),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.45411333,127.0614475,2023-03-22
B000005565,행정초등학교,초등학교,1951-12-01,공립,본교,운영,충청남도 천안시 동남구 광덕면 행정리 216-1,충청남도 천안시 동남구 광덕면 광덕로 534 (광덕면),8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2022-10-06,36.68689565,127.1566132,2023-03-22
B000007630,대성초등학교,초등학교,1961-04-03,공립,본교,운영,경상남도 사천시 좌룡동 300-52,경상남도 사천시 좌룡1길 15 (좌룡동. 대성초등학교),9010000,경상남도교육청,9081000,경상남도사천교육지원청,2013-11-29,2022-10-06,34.95330229,128.0774839,2023-03-22
B000007229,경산초등학교,초등학교,1911-11-17,공립,본교,운영,경상북도 경산시 삼남동 13-2,경상북도 경산시 경안로 84 경산초등학교 (삼남동),8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2022-10-06,35.81535083,128.7398902,2023-03-22
B000007569,신안초등학교,초등학교,1991-03-01,공립,본교,운영,경상남도 진주시 신안동 475,경상남도 진주시 평거로139번길 8 (신안동. 신안초등학교),9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2022-10-06,35.18258605,128.0680015,2023-03-22
B000002185,서울신암초등학교,초등학교,1980-11-03,공립,본교,운영,서울특별시 강동구 암사동 517,서울특별시 강동구 올림픽로93길 33-16 . 서울신암초등학교 (암사동),7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2022-10-06,37.55002367,127.1244044,2023-03-22
B000002609,상학초등학교,초등학교,2004-03-01,공립,본교,운영,부산광역시 북구 만덕동 570,부산광역시 북구 상학산복길 191(만덕동) 상학초등학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2013-11-29,2022-10-06,35.21867855,129.0400208,2023-03-22
B000005932,상록초등학교,초등학교,1958-05-15,공립,본교,운영,충청남도 당진시 송악읍 부곡리 187-8,충청남도 당진시 송악읍 송악로 1024 (송악읍.상록초등학교),8140000,충청남도교육청,8291000,충청남도당진교육지원청,2013-11-29,2022-10-06,36.95857344,126.7697651,2023-03-22
B000007774,정곡초등학교,초등학교,1923-04-01,공립,본교,운영,경상남도 의령군 정곡면 중교리 428-1,경상남도 의령군 정곡면 법정로 937-6(정곡면) . 정곡초등학교,9010000,경상남도교육청,9121000,경상남도의령교육지원청,2013-11-29,2022-10-06,35.37981854,128.3246693,2023-03-22
B000004322,푸른솔초등학교,초등학교,2012-03-01,공립,본교,운영,경기도 김포시 장기동 1866-5,경기도 김포시 김포한강2로 306 (장기동. 푸른솔초등학교),7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2022-10-06,37.65159348,126.6657793,2023-03-22
B000007987,제주남초등학교,초등학교,1946-01-23,공립,본교,운영,제주특별자치도 제주시 삼도이동 811-1,제주특별자치도 제주시 남성로 149 (삼도이동. 제주남초등학교),9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2022-10-06,33.50996313,126.5211755,2023-03-22
B000003870,달안초등학교,초등학교,1992-08-29,공립,본교,운영,경기도 안양시 동안구 비산동 1109-1,경기도 안양시 동안구 동안로 178 (비산동.달안초등학교),7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2022-10-06,37.39460528,126.9500874,2023-03-22
B000022992,연산초등학교,초등학교,1912-05-10,공립,본교,운영,충청남도 논산시 연산면 연산리 238,충청남도 논산시 연산면 연산5길 13 (연산면. 연산초등학교),8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2022-10-06,36.21704789,127.2181056,2023-03-22
B000005514,천안삼거리초등학교,초등학교,2007-09-01,공립,본교,운영,충청남도 천안시 동남구 삼룡동 246-24,충청남도 천안시 동남구 충절로 340 (삼룡동. 천안삼거리초등학교),8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2022-10-06,36.78974474,127.1633902,2023-03-22
B000002196,서울남명초등학교,초등학교,1992-10-29,공립,본교,운영,서울특별시 양천구 신정동 653-5,서울특별시 양천구 중앙로23길 3 (신정동.서울남명초등학교),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.515684,126.8540837,2023-03-22
B000003813,부천여월초등학교,초등학교,1996-09-01,공립,본교,운영,경기도 부천시 여월동 47,경기도 부천시 성곡로63번길 23 (여월동. 부천여월초등학교),7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2022-10-06,37.51813266,126.7966782,2023-03-22
B000001974,서울오정초등학교,초등학교,1986-04-29,공립,본교,운영,서울특별시 구로구 오류동 108-28,서울특별시 구로구 경인로2길 10 . 서울오정초등학교 (오류동),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.49016566,126.8264392,2023-03-22
B000008028,조천초등학교교래분교장,초등학교,1962-02-28,공립,분교,운영,제주특별자치도 제주시 조천읍 교래리 564,제주특별자치도 제주시 조천읍 비자림로 672 (조천읍. 조천초등학교교래분교장),9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2022-10-06,33.43650075,126.6780473,2023-03-22
B000006091,이리백제초등학교,초등학교,2000-03-01,공립,본교,운영,전라북도 익산시 영등동 813,전라북도 익산시 궁동로 29 (영등동. 백제초등학교),8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2022-10-06,35.9623371,126.9739481,2023-03-22
B000006046,군산산북초등학교,초등학교,1993-09-01,공립,본교,운영,전라북도 군산시 산북동 3580,전라북도 군산시 원산북2길 29 (산북동. 산북초등학교),8320000,전라북도교육청,8341000,전라북도군산교육지원청,2013-11-29,2022-10-06,35.96427778,126.681832,2023-03-22
